timestamp,mocap_x_m,mocap_y_m,mocap_z_m,mocap_yaw,ui_target_yaw,controller_final_yaw,proposed_vx,proposed_vy,proposed_yaw_rate,safe_vx,safe_vy,safe_yaw_rate
1785522176.7128243,0.5922598266601563,0.2562694396972656,0.4029844665527344,0.7914585893266635,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522176.762333,0.5923635864257812,0.25624392700195314,0.402942626953125,0.791156238597802,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522176.8123143,0.59234326171875,0.25597787475585937,0.4029874267578125,0.791997022450307,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522176.8627455,0.5922702026367188,0.2557816619873047,0.4030758972167969,0.7914410291313685,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522176.9123116,0.5921683349609375,0.25605157470703127,0.4029949951171875,0.7916482298790193,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522176.9629374,0.5923135986328125,0.2562427062988281,0.40298590087890623,0.7917304531577801,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.012861,0.592330810546875,0.25607196044921876,0.4030299682617188,0.7914544202600918,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.0627007,0.5922785034179687,0.25590623474121094,0.4030035400390625,0.7919371737357235,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.1128862,0.5921915893554688,0.2559448699951172,0.4030321655273438,0.7914616012203938,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.1630225,0.5922122802734375,0.2560716552734375,0.40297335815429686,0.7913845844610002,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.2123961,0.5923967895507812,0.25625387573242187,0.40301190185546876,0.7910931114253617,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.2623966,0.5923032836914063,0.2560374145507813,0.4030286254882813,0.7917241508986529,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.3123136,0.5921094970703125,0.25584332275390625,0.4030382385253906,0.7919677980018089,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.3631372,0.592210693359375,0.25605651855468753,0.40302334594726563,0.7916292120179733,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.4129016,0.5923255615234375,0.2562781677246094,0.40296813964843753,0.7913816010541781,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.4623199,0.5925198974609375,0.2562227783203125,0.4032901611328125,0.790658512141601,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.5123103,0.5923186645507813,0.2559668121337891,0.4030553588867188,0.7919804676298474,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.5633101,0.5921580200195312,0.2557432861328125,0.4030826416015625,0.7918176173642935,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.6123173,0.5922490844726562,0.25610610961914065,0.4030054626464844,0.7919198412642067,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.6632886,0.59234130859375,0.2561820983886719,0.4030443115234375,0.791595667307108,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.7128851,0.5923967895507812,0.256080078125,0.4029358215332031,0.791583150597566,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.763288,0.5921444702148437,0.25584304809570313,0.403086181640625,0.7913877712970111,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.8128862,0.592335693359375,0.25596148681640624,0.403338623046875,0.7901948339806738,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.8626585,0.5922970581054687,0.2561611328125,0.4031193542480469,0.7912809329664864,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.9123166,0.5925164184570313,0.2563069458007813,0.4033255615234375,0.7907521882054,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522177.9626932,0.5922826538085938,0.25597830200195315,0.40304345703125,0.7918857807469984,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.0128748,0.5921576538085938,0.2558927612304688,0.40296585083007813,0.7913885521052647,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.06328,0.5921796264648438,0.25606182861328125,0.4030880126953125,0.7918012733513058,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.112876,0.5923907470703125,0.2562922668457031,0.40298062133789064,0.7912415661048421,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.162733,0.5924495849609375,0.25624365234375,0.40329019165039065,0.7906364303199301,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.2123134,0.5922872924804687,0.2558015594482422,0.403036865234375,0.7920960275581052,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.2632957,0.5920778198242188,0.25577610778808596,0.40309417724609375,0.7913920445864481,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.312807,0.5922373046875,0.2561427307128906,0.403039794921875,0.7916105954321846,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.3630457,0.5925368041992187,0.2563132629394531,0.40332952880859374,0.7900716627904564,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.4128833,0.5925571899414063,0.25608206176757814,0.4032671203613281,0.7907646228753802,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.4632754,0.5922864990234376,0.25599537658691407,0.40306768798828124,0.7915818314289306,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.5123174,0.592095703125,0.25579769897460936,0.4031176452636719,0.791407200151379,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.5642855,0.5922847900390625,0.2561967468261719,0.4030251770019531,0.791733232524488,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.6128874,0.5925590209960938,0.2563831787109375,0.40325927734375,0.7900746931923338,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.662325,0.5922920532226562,0.2558867950439453,0.4029528503417969,0.7918922172068663,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.7127216,0.592173828125,0.25598410034179686,0.4030357666015625,0.7919874150068622,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.7623181,0.5922567749023437,0.25618536376953127,0.40305776977539065,0.7916114693867963,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.8123972,0.5923592529296875,0.2563101501464844,0.40297625732421877,0.7914816851133873,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.8624113,0.5923964233398438,0.25610610961914065,0.40294436645507814,0.791674083444828,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.9128988,0.5922186889648438,0.2559325714111328,0.4030093994140625,0.7918370777079262,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522178.9630039,0.5922393798828125,0.2558910369873047,0.40303411865234373,0.7912894760692455,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.0123487,0.592319580078125,0.25604766845703125,0.4029750061035156,0.7912667116170341,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.0624177,0.5923355102539063,0.2561754455566406,0.4030429382324219,0.7915725423920528,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.1123538,0.5923837890625,0.2559338531494141,0.40295404052734374,0.7919173424298862,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.1624136,0.5920792846679688,0.2557613220214844,0.4030932312011719,0.7914802069021014,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.21234,0.592228515625,0.25615509033203127,0.40299411010742187,0.7914479427009252,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.2626615,0.5923526611328125,0.2562247314453125,0.4030445556640625,0.7913291075110866,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.3123307,0.592314208984375,0.2560030212402344,0.40300094604492187,0.7918285049537716,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.3623502,0.5921961059570313,0.25583763122558595,0.40299789428710936,0.7916597475779336,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.4123447,0.5921311645507813,0.2558453063964844,0.403026611328125,0.7917270500613804,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.4623375,0.5923331298828125,0.256065673828125,0.4030228271484375,0.7907619384143507,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.5128193,0.5924046020507813,0.25623455810546875,0.40294799804687503,0.7915240219417728,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.5631554,0.5923364868164063,0.2561622314453125,0.4028998107910156,0.7922481207131014,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.6123157,0.5922933349609375,0.2558561706542969,0.40338357543945313,0.7908327454309557,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.662689,0.5922521362304688,0.25606875610351565,0.4029537658691406,0.7916132829424892,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.7130303,0.5922897338867188,0.2562673950195313,0.40303170776367186,0.7916075012030535,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.763301,0.59237841796875,0.25616583251953123,0.40298696899414066,0.7912858872581715,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.8128812,0.5922828979492187,0.255845703125,0.403103271484375,0.7916683565441567,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.8623145,0.592199951171875,0.25591564941406253,0.4029836120605469,0.7914523518038913,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.9128978,0.5922941284179688,0.25598165893554686,0.402992919921875,0.7912321072004431,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522179.963275,0.5923209838867187,0.25624240112304686,0.40298736572265625,0.7907895803962381,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.012311,0.592446533203125,0.2560640563964844,0.4030013427734375,0.7921032289284168,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.0644493,0.5922529907226562,0.2558623352050781,0.40305389404296876,0.7916850162198535,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.1123734,0.5921885375976562,0.25587184143066405,0.4030230712890625,0.7911933506163964,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.1623368,0.5923463745117188,0.25625546264648436,0.40298373413085936,0.7905309146457041,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.212817,0.5925069580078125,0.25629232788085937,0.40332305908203125,0.7908235362376023,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.2623122,0.5923026123046875,0.2560018615722656,0.40297903442382815,0.791975441213611,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.3123367,0.5920797119140625,0.255786865234375,0.40304257202148436,0.7913229297481216,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.3625143,0.5922244262695313,0.25606927490234377,0.4030084228515625,0.7917192552513251,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.4123125,0.5923214721679687,0.25619863891601563,0.4030625,0.7914444098505401,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.464247,0.5924689331054688,0.25604217529296874,0.4029862976074219,0.7918693452024376,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.5126815,0.5923828735351563,0.25594444274902345,0.402944091796875,0.792071752681602,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.5622962,0.592237060546875,0.25583753967285155,0.4034100036621094,0.7910876529596812,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.6126275,0.5922158813476562,0.25607794189453126,0.40300091552734374,0.7912225144531391,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.6623871,0.5923763427734375,0.2561186828613281,0.4029725036621094,0.7911397577971604,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.7128112,0.5923475952148438,0.25598619079589846,0.4030708618164063,0.7918870726200218,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.763268,0.5922577514648437,0.2558157653808594,0.4030129699707031,0.7918273404695925,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.8128934,0.5921243286132812,0.25594262695312503,0.40302639770507814,0.7913852092676451,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.8629224,0.5922449340820313,0.25616949462890626,0.40300357055664066,0.7914741840970729,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.912319,0.5924054565429687,0.25630825805664065,0.4030203857421875,0.7917320614998244,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522180.962366,0.592253173828125,0.25584576416015625,0.4030536804199219,0.7913952892372076,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.0128577,0.59216015625,0.25575082397460935,0.40300711059570316,0.7916168202162052,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.0624173,0.5922313232421875,0.2559486846923828,0.403016845703125,0.7912500524324904,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.1128228,0.5923465576171875,0.25611587524414064,0.40305963134765627,0.7913604383416115,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.1623368,0.592388916015625,0.2561662292480469,0.4029520874023438,0.7917130752167717,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.2156758,0.5923423461914062,0.2560517578125,0.4030295715332031,0.7921714977583989,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.2623851,0.5921709594726563,0.2560315246582031,0.40297430419921876,0.7918419588355129,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.3128781,0.59232568359375,0.25617718505859377,0.40298306274414064,0.791829150029714,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.3623145,0.592422119140625,0.25614944458007816,0.40302471923828126,0.7914365442878356,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.4129543,0.5923899536132813,0.25613482666015625,0.4029816589355469,0.7918421409107709,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.4623134,0.5921885986328125,0.25579190063476565,0.40303945922851564,0.7919144053426667,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.5129232,0.5921774291992188,0.2560323791503906,0.40295867919921874,0.7916276053918292,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.5623133,0.592354248046875,0.25626980590820314,0.4029562683105469,0.7916244656776168,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.6123145,0.5924942626953125,0.2560878601074219,0.40333816528320315,0.790100176579097,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.6623096,0.5922367553710938,0.2556991271972656,0.4030489196777344,0.7920104242049668,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.7123103,0.5922026367187501,0.2559220886230469,0.40306072998046877,0.79165565518818,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.7623203,0.592320068359375,0.25612469482421873,0.40296319580078127,0.791191053548811,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.8123157,0.5924103393554687,0.25622705078125,0.40300921630859377,0.7911481280813243,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.8623877,0.5924187622070313,0.25603781127929687,0.40299874877929687,0.7917487206838101,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.9137347,0.59220166015625,0.25583691406250003,0.40308218383789063,0.7918418399387185,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522181.96328,0.5923672485351562,0.2560971984863281,0.4033384399414063,0.7909126875778939,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.0123034,0.5923550415039063,0.2561761169433594,0.40295440673828126,0.7914597763770838,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.0623114,0.592438720703125,0.2562237548828125,0.4029385986328125,0.7911082452953033,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.1123052,0.5922495117187501,0.25585328674316404,0.4030269775390625,0.7919850662431478,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.1633172,0.5922213745117187,0.2558284149169922,0.4030968017578125,0.7916734330767591,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.212822,0.5921531372070312,0.255955078125,0.4030787963867188,0.7913413206675165,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.2633138,0.592371337890625,0.2561336059570313,0.402976806640625,0.7917847020890137,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.3128912,0.5923552246093751,0.2560621032714844,0.4030435485839844,0.7918649235299086,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.3630292,0.5921847534179687,0.2557882995605469,0.40312603759765625,0.7912578311789249,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.4123135,0.5921212158203125,0.25585604858398436,0.40301052856445313,0.7917157839810933,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.4628458,0.5924906005859375,0.2563066101074219,0.4033043212890625,0.7910669530949058,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.5123384,0.5924676513671875,0.2561957702636719,0.4029859619140625,0.7913430460813027,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.562725,0.5924612426757813,0.2560751953125,0.40328933715820314,0.7911658149762174,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.6125305,0.5921678466796875,0.25580796813964846,0.40303277587890624,0.7912866357603114,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.662336,0.5922149658203125,0.2560350646972656,0.40302917480468753,0.7916619215374986,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.7132866,0.5923399658203126,0.2562906494140625,0.40300921630859377,0.7915217907179185,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.7651367,0.5923924560546875,0.2561627197265625,0.40304339599609373,0.7915296596532395,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.812482,0.592250244140625,0.25570916748046874,0.40303128051757814,0.7921986371349486,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.86382,0.592146728515625,0.2558925018310547,0.402961181640625,0.7918590094815917,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.9128976,0.5922157592773437,0.256272705078125,0.4030158081054688,0.7912199177103542,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522182.9633572,0.5923436889648438,0.2562203369140625,0.4029945983886719,0.7914997251715832,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.0123057,0.5923924560546875,0.2560973815917969,0.4030133666992188,0.7914884396395134,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.0626674,0.5922015991210937,0.255828125,0.4030439758300781,0.7917474584968854,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.1122973,0.5922155151367188,0.25604608154296876,0.40299099731445315,0.7914314543993749,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.1632829,0.592491943359375,0.2564156188964844,0.40325543212890624,0.7903110777570618,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.212506,0.5924362182617188,0.2560945739746094,0.4029559631347656,0.7915145173800691,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.2628446,0.5922568969726563,0.25592642211914063,0.4030580749511719,0.7919478644730106,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.312316,0.592211669921875,0.25581997680664065,0.40307852172851566,0.7914633845563108,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.363296,0.592216064453125,0.25609979248046877,0.4029886474609375,0.7912451893340128,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.412325,0.5923612670898437,0.2562537841796875,0.4030638732910156,0.7908653470538598,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.4627419,0.5924036254882813,0.25602566528320314,0.4029332275390625,0.7919312183817963,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.5123718,0.5922905883789062,0.2558576049804688,0.4029973449707031,0.791747884850294,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.5627244,0.5921976928710938,0.2559432678222656,0.40305029296875,0.7916994245481783,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.6123517,0.5923513793945313,0.2562305603027344,0.40295294189453124,0.7912754775192464,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.662635,0.5924254150390625,0.25622314453125,0.4030625,0.7911705033122791,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.7123182,0.5923221435546875,0.25594493103027344,0.40295877075195313,0.7916644527873153,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.7629514,0.5921810913085938,0.25581227111816407,0.40305816650390625,0.7917142300120605,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.8123386,0.5922754516601563,0.25609115600585936,0.40291409301757813,0.7914628805395858,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.8623145,0.5923724365234375,0.2562098083496094,0.4029972839355469,0.7919558665421368,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.9128957,0.5923297119140625,0.2561827392578125,0.40299893188476565,0.7909286389076046,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522183.9631138,0.5922634887695313,0.2558840637207031,0.40297784423828126,0.7918090765045463,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522184.0123222,0.5922402954101562,0.25584495544433594,0.40310647583007814,0.7916731016588014,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522184.063142,0.5922318115234375,0.25588174438476563,0.4030541076660156,0.7914648056734565,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522184.1123288,0.5924015502929688,0.2562732238769531,0.4030029296875,0.7913460705552774,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522184.1628575,0.5923075561523438,0.25594784545898436,0.4029807434082031,0.7915134910816672,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522184.2124104,0.5921878662109376,0.2558495635986328,0.40305068969726565,0.7921907305752641,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522184.2623653,0.5921528930664063,0.25602078247070315,0.40305267333984374,0.7917149592563129,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
1785522184.312588,0.5922689819335938,0.2562294921875,0.402963134765625,0.7914439648532777,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0
